###,,,,,,,,,,,,,,,,
###,,,,,,,,,,,,,,,,
###,,,,,,,,,,,,,,,,
# HE counts rate ,,,,,,,,,,,,,,,,
# for MAXI J1820+070 ,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
# The uncertainties in count rates are quoted at 1-sigma confidence level,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
# This file is used to plot the HE light curve in Figure 1.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,s
,,,,,,,,,,,,,,,,
####,,,,,,,,,,,,,,,,
####,,,,,,,,,,,,,,,,
date(MJD),err(MJD),counts rate(photons/s),err(photons/s),,,,,,,,,,,,,
58307.129,0.05438657,230.44108,0.5771474,,,,,,,,,,,,,
58307.3555,0.02489005,213.893297,0.86910756,,,,,,,,,,,,,
58308.3399,0.06470486,228.548249,0.54212759,,,,,,,,,,,,,
58309.2991,0.03441551,154.218918,0.54593352,,,,,,,,,,,,,
58310.0616,0.00583912,141.579883,0.72932685,,,,,,,,,,,,,
58310.2544,0.01005787,153.227267,0.89750351,,,,,,,,,,,,,
58311.3115,0.07385995,98.0777771,0.37460024,,,,,,,,,,,,,
58312.9411,0.04037616,99.4447551,0.4357062,,,,,,,,,,,,,
58314.1949,0.02605903,124.132903,1.23395105,,,,,,,,,,,,,
58314.2977,0.06854167,123.389776,0.39932999,,,,,,,,,,,,,
58316.849,0.03967593,100.806002,0.44707834,,,,,,,,,,,,,
58316.9487,0.00485532,113.334594,0.85634901,,,,,,,,,,,,,
58317.8082,0.00765625,73.2708043,0.6111065,,,,,,,,,,,,,
58318.5353,0.07493634,63.579544,0.30529598,,,,,,,,,,,,,
58320.7951,0.07743634,62.200292,0.36570968,,,,,,,,,,,,,
58321.0805,0.02857639,101.852862,0.88554234,,,,,,,,,,,,,
58322.8173,0.04346644,97.2207332,0.47614906,,,,,,,,,,,,,
58323.0623,0.03737847,105.915755,0.55127356,,,,,,,,,,,,,
58325.0473,0.06703125,100.992876,0.42706277,,,,,,,,,,,,,
58325.1853,0.03891204,90.9144475,0.41458122,,,,,,,,,,,,,
58326.3056,0.06816551,60.0438575,0.34036925,,,,,,,,,,,,,
58326.4487,0.04219907,57.8165075,0.40609153,,,,,,,,,,,,,
58326.6151,0.00373264,41.5253975,0.93746104,,,,,,,,,,,,,
58327.1898,0.09251736,45.1735412,0.26966337,,,,,,,,,,,,,
58329.043,0.09132523,14.7176148,0.25143732,,,,,,,,,,,,,
58330.6783,0.07100694,1.43521903,0.3113749,,,,,,,,,,,,,
58331.7602,0.08962963,17.5689198,0.61585957,,,,,,,,,,,,,
58332.5554,0.05038194,1.01771074,0.317181,,,,,,,,,,,,,
58332.6541,0.01793403,5.0601251,0.39442852,,,,,,,,,,,,,
58334.5876,0.07346065,1.31346732,0.24919263,,,,,,,,,,,,,
58336.3995,0.09081019,6.97123281,0.46914579,,,,,,,,,,,,,
58338.596,0.03979167,3.79616352,0.49268531,,,,,,,,,,,,,
58345.376,0.06788773,1.14721125,0.28455562,,,,,,,,,,,,,
58347.3363,0.09604167,2.22565798,0.27169537,,,,,,,,,,,,,
58356.8018,0.03480903,3.31303695,0.56985227,,,,,,,,,,,,,
58356.9369,0.03445602,6.27132697,0.8848486,,,,,,,,,,,,,
58360.0227,0.07376157,1.99615057,0.35828112,,,,,,,,,,,,,
58362.0723,0.07494213,5.52658707,0.26863017,,,,,,,,,,,,,
58364.6997,0.0845081,9.1281833,0.34947537,,,,,,,,,,,,,
58367.0089,0.03961227,7.097667,0.34829963,,,,,,,,,,,,,
58376.1474,0.06721644,19.1140096,0.34338499,,,,,,,,,,,,,
58376.3026,0.03405093,14.9478292,0.50329323,,,,,,,,,,,,,
58377.5074,0.03846065,11.047223,0.37957578,,,,,,,,,,,,,
58379.4215,0.09805556,11.7417231,0.29795774,,,,,,,,,,,,,
58381.173,0.0712963,20.7225132,0.33698613,,,,,,,,,,,,,
58382.709,0.06703125,50.2747215,0.47949146,,,,,,,,,,,,,
58383.535,0.09694444,68.0534909,0.76925553,,,,,,,,,,,,,
58385.2827,0.07362269,102.915568,0.3259638,,,,,,,,,,,,,
58387.2707,0.07480903,140.331897,0.33368603,,,,,,,,,,,,,
58389.0136,0.06728588,191.25864,0.43747816,,,,,,,,,,,,,
58389.1569,0.04115162,203.295864,0.44848241,,,,,,,,,,,,,
58389.2908,0.04191551,206.6786,0.42784477,,,,,,,,,,,,,
58389.8417,0.00108796,223.427211,1.81281472,,,,,,,,,,,,,
58389.9628,0.04605324,223.962345,0.52947343,,,,,,,,,,,,,
58390.0832,0.04090856,231.096409,0.45308324,,,,,,,,,,,,,
58390.8365,0.03395255,246.234996,0.77196838,,,,,,,,,,,,,
58390.9522,0.05081597,235.660632,0.44460927,,,,,,,,,,,,,
58391.0766,0.04095486,231.852287,0.45016098,,,,,,,,,,,,,
58391.8216,0.04316551,244.83135,0.54473017,,,,,,,,,,,,,
58391.9461,0.05115162,242.832772,0.4370992,,,,,,,,,,,,,
58392.0701,0.04101273,242.512254,0.44550646,,,,,,,,,,,,,
58393.1218,0.06862269,227.474848,0.40350309,,,,,,,,,,,,,
58393.3298,0.10782986,224.597959,0.46181052,,,,,,,,,,,,,
58394.8449,0.06913773,209.140475,0.36574891,,,,,,,,,,,,,
58394.9945,0.05218171,205.45776,0.38055488,,,,,,,,,,,,,
58395.1174,0.04140046,204.139012,0.40939233,,,,,,,,,,,,,
58395.5732,0.0038831,192.362965,0.94544715,,,,,,,,,,,,,
58395.7943,0.04795718,192.269387,0.43204807,,,,,,,,,,,,,
58395.9223,0.05252315,190.215423,0.37322399,,,,,,,,,,,,,
58396.0438,0.04118634,191.277407,0.39991617,,,,,,,,,,,,,
58397.0961,0.06849537,163.853341,0.36254779,,,,,,,,,,,,,
58397.2146,0.01747106,163.868195,0.61286565,,,,,,,,,,,,,
58397.3734,0.03834491,163.040761,0.51342765,,,,,,,,,,,,,
58398.3775,0.05045718,128.882242,0.35108093,,,,,,,,,,,,,
58398.4763,0.01797454,113.069644,0.46170096,,,,,,,,,,,,,
58398.6643,0.00313079,120.74535,1.22061861,,,,,,,,,,,,,
58399.2045,0.01458912,94.0763569,0.89339919,,,,,,,,,,,,,
58399.3707,0.05174769,104.376931,0.32046923,,,,,,,,,,,,,
58399.4707,0.01804398,96.7300782,0.45846123,,,,,,,,,,,,,
58400.4816,0.00139468,90.0433022,1.33666468,,,,,,,,,,,,,
58400.6977,0.05072338,74.3067156,0.3407638,,,,,,,,,,,,,
58400.8129,0.03710069,70.8547961,0.40474745,,,,,,,,,,,,,
58401.7007,0.09328704,55.6535548,0.31314518,,,,,,,,,,,,,
58402.9491,0.08998843,45.3862442,0.30601247,,,,,,,,,,,,,
58403.8764,0.08890046,36.4044944,0.28799298,,,,,,,,,,,,,
58405.0657,0.04685764,35.2352528,0.54835789,,,,,,,,,,,,,
58406.0065,0.09711806,26.5704384,0.50326635,,,,,,,,,,,,,
58406.8023,0.09715278,24.0802823,0.30112579,,,,,,,,,,,,,
58408.0808,0.07908565,16.1126586,0.72174033,,,,,,,,,,,,,
58408.8231,0.06149884,23.7036008,0.49708673,,,,,,,,,,,,,
58408.9742,0.04461806,34.3215021,0.67773491,,,,,,,,,,,,,
58409.1509,0.00426505,26.4970173,0.82326973,,,,,,,,,,,,,
58410.9288,0.07713542,9.79696937,0.70118273,,,,,,,,,,,,,
58412.9912,0.00171875,9.97990804,1.42274318,,,,,,,,,,,,,
